id,name,party,partyLabel,votes,election,electionLabel,ranking
Q16826459,Ernest Haylor,Q622441,Liberal Party (UK),17639,Q918378,General election 1935,2
,William Roy John Henwood,Q9630,Labour Party (UK),3848,Q918378,General election 1935,3
Q7411330,Samual Harvey,Q9626,Conservative Party (UK),26765,Q918375,General election 1931,1
Q16826459,Ernest Haylor,Q622441,Liberal Party (UK),20203,Q918375,General election 1931,2
Q7411330,Samual Harvey,Q9626,Unionist Party (UK),21673,Q517639,General election 1929,1
Q16750820,Philip Foale Rowsell,Q622441,Liberal Party (UK),17790,Q517639,General election 1929,2
Q28070427,Kate Spurrell,Q9630,Labour Party (UK),5828,Q517639,General election 1929,3
Q7411330,Samual Harvey,Q9626,Unionist Party (UK),19771,Q2632991,General election 1924,1
Q5722695,Henry Vivian,Q622441,Liberal Party (UK),14786,Q2632991,General election 1924,2
Q28070427,Kate Spurrell,Q9630,Labour Party (UK),2240,Q2632991,General election 1924,3
Q5722695,Henry Vivian,Q622441,Liberal Party (UK),16845,Q3084294,General election 6 December 1923,1
Q7411330,Samual Harvey,Q9626,Unionist Party (UK),16343,Q3084294,General election 6 December 1923,2
Q7411330,Samual Harvey,Q9626,Unionist Party (UK),16532,Q3084303,General election 1922,1
,Thomas Underdown,Q622441,Liberal Party (UK),15032,Q3084303,General election 1922,2
Q5480233,Francis Mildmay,Q9626,Unionist Party (UK),14680,Q3042701,General election 1918,1
,John Cairns,Q622441,Liberal Party (UK),10266,Q3042701,General election 1918,2
Q5480233,Francis Mildmay,Q1754707,Liberal Unionist Party,5252,Q3076583,General election December 1910,1
Q21078464,Robert Dunstan,Q622441,Liberal Party (UK),3040,Q3076583,General election December 1910,2
Q5480233,Francis Mildmay,Q1754707,Liberal Unionist Party,5505,Q3075752,General election January 1910,1
Q6076320,Isaac Foot,Q622441,Liberal Party (UK),3578,Q3075752,General election January 1910,2
Q5480233,Francis Mildmay,Q622441,Liberal Party (UK),4389,Q3397257,General election 1885,1
Q5725065,Henry Lopes,Q9626,Conservative Party (UK),3252,Q3397257,General election 1885,2
Q5480233,Francis Mildmay,Q1754707,Liberal Unionist Party,4652,Q7888016,General election 1886,1
,Edward Pearce-Edgcumbe,Q622441,Liberal Party (UK),1141,Q7888016,General election 1886,2
Q5480233,Francis Mildmay,Q1754707,Liberal Unionist Party,5226,Q3076606,General election 1906,1
,Lewis Humfrey Edmunds,Q622441,Liberal Party (UK),2998,Q3076606,General election 1906,2
